Task_Size_X_MB,CPU_Cycles_Y
0.9226340307499162,3.5096352231629213
0.13477626494675385,4.5352027745882255
0.6737432598446939,5.350823693052325
0.20818913942352085,4.427375437896406
0.15084258037970216,0.8506222435673905
0.45592974707243106,4.197299006090404
0.6979205330048471,2.367858375876313
0.12797615687412772,0.1
0.14104931764426043,4.417220409448722
0.9989961914082436,3.7060150707650874
0.35520343594711545,1.048051544046185
0.7566620294784341,4.641289165757734
0.5314736552353934,0.1
0.5876747356293939,3.865293697697118
0.8272858645947417,7.287830035258059
0.6753686109526843,3.7543309309490187
0.8645057497315183,4.285225813429161
0.20961668289461394,0.1
0.31568913528104314,3.8302479804459515
0.5187732867655722,1.7835439158210578
0.10478892610601398,0.1
0.1501711193516478,0.7449569261034705
0.41412360560259687,3.39016994603497
0.13238793294834122,0.1
0.648945097094493,3.386090627784305
0.7335384090580078,5.030383807931948
0.7273740182187741,2.9748475348582986
0.9094490883483989,7.886005110037745
0.7814831572316265,1.9476256197223627
0.46246638015499164,1.826154649608656
0.6376206207717375,1.0101868264185119
0.5423939675433082,4.867504340957634
0.41882386676192174,2.2866809227193166
0.22953062936771862,3.0947673151960657
0.2910404823116326,0.1
0.12699950350057765,1.197416504672368
0.7126634505794958,0.1
0.6036561306938336,1.2410563357917037
0.9195220535965598,5.769852280866331
0.21814244916271253,2.629710340468997
0.3053017466184911,0.1
0.1344197474584654,2.8501787650435064
0.2548766160833483,0.6409672491170979
0.1736054745538723,0.1
0.7404127031487373,6.056208949305857
0.344168495079346,0.593947363782573
0.36906637677307197,4.656883885366376
0.36285728987189936,4.294034922101513
0.6712835501221686,4.557272302233302
0.7714175625050658,4.373311005949816
0.4394717397796364,0.8480419956540712
0.4937866767306819,0.6490254325632909
0.33292382775971774,1.7340776214813998
0.9111930019091958,2.602124240143833
0.7144119116654851,3.8888407159675102
0.5946677538318188,2.3898811499810524
0.7425214131587391,5.676290135216993
0.579857478642558,2.8211349086864512
0.5495169774070572,1.4694011550804316
0.5501958310424723,3.021245971794154
0.6529691058934605,0.1
0.24101838764152816,4.722199158475723
0.35491837500262724,0.1
0.30964460023774276,0.8260388194007022
0.4078542832211052,0.5907933626747823
0.9762941125027458,4.185754270478404
0.7244275979267065,3.879220124440591
0.5077791999918327,4.928104803317208
0.7407732269038088,5.475730455247622
0.1977613021059765,0.25473316528829393
0.6987998019547126,5.328501750406079
0.12891783104187232,2.672276649378219
0.9239412639510314,5.904128241833512
0.23133496668299874,1.910891504632874
0.5130987846881566,1.7626857202546078
0.4095132959255702,0.1
0.543954896666253,3.096666227637244
0.498454482766466,0.6975371244383171
0.11960164715885822,0.1
0.8611100557432485,5.741030081978261
0.28443295991062273,1.6748968873615144
0.5405560798054705,3.0195893286387157
0.6131004055946002,4.659367408579198
0.5168010057317544,0.4320411849368857
0.3609259669684086,3.747186863495326
0.285983374867702,2.021438567494664
0.17484911262713487,2.3279963644472867
0.47988203656882056,3.1758685180877526
0.35602520719196806,4.407087101446418
0.23592083537247036,1.4580261597486133
0.9968306110429315,5.832754027864584
0.9807706417045651,5.574038803414402
0.2988584319712559,0.1
0.5936053384673798,5.840357042071432
0.7314880402901305,4.8241637848697145
0.6986855732748206,5.216997094678769
0.9434764542565394,4.847483823869559
0.7320143581790886,1.278072911143925
0.2786773018419723,0.5416657783901178
0.6415074544454386,3.6127021071882064
0.41128626924006106,2.4330567560542824
0.9027844564963561,4.070451176387728
0.24184840283431175,0.5219345515587877
0.7808070893870624,4.579669165491659
0.20152574489558078,0.1
0.4513541592386058,3.1350797049299732
0.11573963815911745,4.526729406746954
0.4688055318870633,0.1
0.5918273550975901,4.34800647073396
0.28843866229766923,1.8991735407620745
0.8722987482803058,4.377477800295229
0.49147562271418677,3.339200853162274
0.28113917157468327,2.1343525079326864
0.5398331133383789,2.140904592617291
0.7160038683886951,3.9960744054804835
0.24014090601183868,2.953993397452475
0.6087897246642963,3.1566860796806147
0.27090393320780815,1.3267195099166473
0.7407355698228089,3.035452749570668
0.1954681359576078,0.1
0.5399864861983403,7.569732623348306
0.3251630519438682,5.034960742173533
0.5104126200150776,3.5799296745831146
0.27960193306858044,0.452433450962229
0.22281068499457746,2.0216305179567646
0.45899145957963283,3.506257578071897
0.4706023507922993,3.086178975968302
0.7317628337036489,6.736035865740144
0.34883014378713795,3.39598316730864
0.9606476578239376,3.8704210249333064
0.6892149580397072,3.7690904760273103
0.9599149380392282,6.322682185080339
0.481229808278294,3.0769364535596813
0.7308111796495685,2.298875744461646
0.26907110926453154,0.7163338593432165
0.6088922846059499,3.2141147345552015
0.30685023071072837,0.1
0.5665682245664347,2.5226017687736126
0.8497454671838004,5.599903938816716
0.37180817143000977,1.0725969587837993
0.3743082314016867,2.62091234439515
0.4167190935034494,4.987072106811745
0.13049755751810244,0.1
0.7244885433439014,2.6981542419002316
0.6416013705751451,4.033837894334517
0.5566329906513311,1.5018467248838607
0.5862282204224555,4.586379203700155
0.5540292977541111,1.3708601887461218
0.7569971863194642,4.3928637253958955
0.4234075424284549,1.7670485889708738
0.710139442040178,2.839982605738723
0.42174931062613064,2.033459025318046
0.4076997297958532,3.853783515762691
0.3412367482136394,0.1
0.7650651297547177,7.283342777212052
0.5488373622308347,5.32136086315741
0.3887380892233071,2.6632613123066196
0.8295838998430626,5.594981254177493
0.8400891539840897,3.3209389531686044
0.547474312948654,5.695771206614866
0.8852586740542179,1.878714733935401
0.726828238887915,2.2175780236609244
0.6730117279692851,5.299323663195027
0.7289548305364515,5.317188870670208
0.16803677211079038,0.1
0.21523973113807726,0.1
0.9897893902129072,7.411419131907537
0.8909948157877444,3.3080121325967933
0.5424392819123226,0.1
0.7876684816964539,8.239729647240644
0.8241688619037584,4.085213249422488
0.9496236883342626,2.405279587180003
0.47936256490594387,2.0157663526547083
0.8096220456414973,0.12162490877707732
0.7386838308158431,2.2574347529125953
0.6946342981757135,5.9947313578568835
0.22790236442851106,2.59863289086757
0.7809833053515932,1.94558997402341
0.6226448769224621,2.7027260538820377
0.5642819102375998,5.158510493732546
0.5032392889777111,0.1
0.9892998954404135,6.944949788422832
0.5682967643411367,5.958849792201127
0.431452114107435,4.9831042306318345
0.8134077885517739,3.5964786680693623
0.2759379659230601,2.5372618601834374
0.8695937484355103,4.3043922565056905
0.30801936759256726,3.404076699236467
0.45619634109447327,4.306328779550001
0.8432318345783966,6.723616111894772
0.24707847858476184,1.190215703207206
0.2927969368950324,2.1027836972031055
0.27938677531000367,2.5204757690155977
0.6713505704457128,4.912535671745964
0.19860233827251178,2.3505466063879425
0.14057064235345654,2.591368717380615
0.7918126175327141,5.887908111340565
0.3989086599891083,1.6249997786794728
0.2288868112985237,2.561985064541552
0.23348670322822107,0.1
0.19416168681261675,2.3287073927014017
0.522465475241818,4.778410640976068
0.8444659529165534,4.6250625474730045
0.541774168330265,5.299655814797999
0.37785840139125704,1.5032227897628465
0.7636138981078744,4.874941765831776
0.12992188109601013,0.7745338096887755
0.10639035232051847,1.3429671344342542
0.11297701115224372,0.2893187720812115
0.37703633650685353,1.5982948418338605
0.8795958974072582,7.401935755788431
0.877544565064672,3.1257214197663643
0.18259613916251377,0.9258918509655019
0.8672582067215574,3.3361007689703057
0.21333120947210193,1.5993270727364992
0.7500051555159537,2.479505496757581
0.2745240497637384,2.7633068152659686
0.21302108436032863,0.34263721786175805
0.10038451873742724,6.838971483227707
0.531132267896218,2.540121774519103
0.7890369197101973,6.538653711918114
0.10409500199847643,0.1
0.4755224378138466,2.1999061791920935
0.15832327402315866,1.2564016962077467
0.5290677465315364,3.854458083792302
0.5533586370223283,5.085885048158662
0.38296839077377376,0.1
0.6918519608338896,5.706226739924727
0.7846759790008301,6.588041307719916
0.80610665294234,7.918852868489857
0.2783049703100088,2.011018487264786
0.5727166957288374,3.7931373672298445
0.951535972812799,5.8089240941856986
0.1318685442518741,0.22142623336677902
0.9809932246852052,5.325059212181155
0.9833849968128057,6.14677901528759
0.6806441597388456,5.5594045299809896
0.5627212489727036,5.327058730733988
0.5650670497599796,0.1
0.6464411578582866,5.306106257077268
0.1207234982812946,1.611712402154005
0.483704972305657,0.3630584630667659
0.5335930909704163,5.463543879543049
0.43287866318917323,0.5784071563806319
0.4789138349269342,0.6725486326765235
0.7743019327218796,3.5074476374177
0.9132907529263392,5.362646977282448
0.46507776239347076,1.193236232300581
0.6176765960822616,6.001483417250844
0.2672203752255302,0.40349641277280224
0.7050666160115034,4.825164479506536
0.7460367257986081,6.060592675515911
0.36964847498209863,1.5237925850294474
0.22701880777714928,1.362662347007977
0.16737383504340214,5.775844435553516
0.1288982029589778,0.1
0.39492613769984675,0.20277746526138762
0.7188494845430693,4.74238462149585
0.3082941815542372,0.1
0.2616759517216232,3.1065604752860168
0.7650486455885672,4.386129635439886
0.7894226256043072,6.3638062891915315
0.7203395889928392,1.7936980372078195
0.17924226757560902,0.9446793545003551
0.66127262533374,4.319466552778296
0.4554033826553331,2.874547161195153
0.1600274281765463,1.791891724652747
0.6478391721321344,3.5840077830222055
0.3656096339252868,5.684854663798962
0.9157069154616072,4.296618545722346
0.9452550810056544,4.957925313946866
0.2811049949281301,0.7565069454313571
0.7637183428850772,5.688408186095522
0.8957672143536838,6.528927264408243
0.39011973559160285,0.1
0.9624284494556734,5.565398162903725
0.6619712211382296,0.1
0.8797843466931674,2.846837111172223
0.3800252035260263,4.3598717227777755
0.9312366963996543,6.699993957577365
0.7460959328177071,6.8507242789420975
0.5076260470968031,4.878565549860026
0.7126180399344194,4.992689942013927
0.5574043212257069,4.2553006090144185
0.6224535054347475,3.3966721943458893
0.686417352790726,0.1
0.4623532585523279,0.23635974437849194
0.81407260381637,5.811309114667596
0.1502452451963037,0.1
0.2062525845252164,0.1
0.6458098206255961,4.848800822446713
0.635508210351813,3.8590994944797967
0.5835234387371171,2.9714654758922774
0.8925146284670263,6.147090573629563
0.584652754447239,3.7395140465712977
0.5251848906886656,1.524988433016904
0.4233677282650239,5.45535763790541
0.7084697327982101,1.11364633629666
0.6254702709910764,1.2995618076321835
0.3651967808784661,2.787588623908506
0.8982925998681502,6.086473249084922
0.5468971054664835,6.986975306062472
0.7458838754459175,4.726050080299312
0.927447984536782,3.2700852260277022
0.6796161145422133,4.555276471167384
0.9903822537907682,4.705028294946863
0.7365085053799971,7.869510184417559
0.7616860274158612,7.066860956080806
0.15025827628532915,4.932978231722312
0.9548174290865964,4.516126504341709
0.4226953802011215,0.1
0.20269260571311537,0.19169845840823752
0.27352696722519965,1.0638595727533562
0.44848303832324365,2.6451959783411474
0.8549225343295415,2.2372037622674847
0.1546596223425267,3.3296427950419605
0.6959992297292524,4.0278563838450765
0.18212167774425736,3.552265615413714
0.6176947547149891,2.6001019330312825
0.2254821336676382,0.1
0.9436815765582991,4.027913951968447
0.37910758321932747,0.1
0.9741959825117821,7.945940330080356
0.4621163998676603,3.8425999977280574
0.9825598572178003,3.5413879824515124
0.9649942730469656,7.260041078105281
0.6096894417735044,5.043020830357039
0.6160690178772184,5.60763194769909
0.10561245616660779,0.6606639258476844
0.7533837047245827,4.836363509925755
0.2237969732760764,0.1
0.14936826381964052,1.314311329459049
0.36131563578633485,1.0385929739693784
0.6069624846476901,2.9035491972011584
0.5090431630534689,5.531112467644302
0.933895849456815,6.124895826254852
0.8191987418528851,4.3425263307242945
0.1757283024880813,2.196142904732304
